CustomerKey,GeographyKey,CustomerName,BirthDate,MaritalStatus,Gender
24206,168,Marie Munoz,2/20/1980,Married,Female
24207,271,Stacey Guo,1/2/1974,Married,Female
24208,196,Sabrina Diaz,8/31/1974,Single,Female
24209,179,Chelsea Jordan,5/10/1975,Married,Female
24210,168,Ricardo Shan,12/14/1974,Single,Male
24211,265,Sharon Shan,7/18/1974,Single,Female
24212,270,Tony Raje,3/25/1958,Single,Male
24213,266,Martin Rana,3/10/1957,Single,Male
24214,160,Michele Romero,12/31/1956,Single,Female
24215,150,Lisa Xu,7/11/1964,Married,Female
24216,266,Tara Black,8/6/1958,Single,Female
24217,236,Lauren Morgan,10/24/1973,Single,Female
24218,261,Bryant Lopez,10/24/1973,Single,Male
24219,183,Tina Lopez,12/15/1973,Married,Female
24220,60,Hunter Edwards,4/8/1974,Married,Male
24221,301,Heidi Perez,9/7/1973,Single,Female
24222,543,Sierra Green,2/19/1985,Single,Female
24223,545,Abigail Alexander,10/23/1984,Single,Female
24224,637,Nicole Perry,4/15/1985,Single,Female
24225,299,Jeffery Yang,4/4/1985,Single,Male
24226,315,Brian Morris,9/22/1984,Single,Male
24227,316,Sara Phillips,12/11/1984,Single,Female
24228,13,Terry Xu,4/10/1950,Single,Male
24229,37,Pedro Kapoor,12/2/1949,Married,Male
24230,16,Andres Sharma,6/16/1955,Married,Male
24231,361,Makayla Cox,4/16/1985,Single,Female
24232,383,Ryan Johnson,8/16/1984,Single,Male
24233,383,Jada Parker,11/20/1984,Single,Female
24234,383,Eduardo Martinez,4/14/1985,Single,Male
24235,51,Jill Martinez,2/20/1984,Single,Female
24236,614,Isabella Nelson,5/8/1984,Single,Female
24237,623,Chloe Henderson,10/4/1983,Single,Female
24238,299,Sean Richardson,3/6/1984,Married,Male
24239,329,Miguel Hernandez,5/26/1984,Married,Male
24240,10,Edwin Hu,10/7/1950,Married,Male
24241,11,Colin Zhao,8/6/1951,Single,Male
24242,25,Amy Zeng,10/4/1951,Married,Female
24243,37,Karen Lin,7/4/1957,Married,Female
24244,30,Anne Serrano,4/10/1952,Married,Female
24245,21,Omar Liang,8/31/1952,Married,Male
24246,3,Victor Ramos,3/20/1953,Married,Male
24247,29,George Sara,12/21/1952,Married,Male
24248,36,Jake Lin,10/1/1958,Single,Male
24249,13,Jesse Howard,9/14/1952,Single,Male
24250,14,Carmen Suri,1/18/1953,Married,Female
24251,17,Jay Browning,7/31/1952,Single,Male
24252,19,Jaclyn Xu,5/21/1953,Married,Female
24253,25,Fernando Wood,5/14/1954,Married,Male
24254,359,Emily Washington,2/12/1984,Single,Female
24255,49,Chloe Lee,3/12/1983,Single,Female
24256,54,Kayla Barnes,1/22/1983,Single,Female
24257,18,Alan Shen,1/8/1959,Married,Male
24258,68,Hailey Edwards,10/8/1982,Single,Female
24259,611,Gavin Price,1/31/1983,Single,Male
24260,638,Blake Perry,9/6/1982,Single,Male
24261,311,Emma Jones,12/13/1982,Single,Female
24262,331,Daniel Thomas,9/13/1982,Married,Male
24263,331,Brooke Brooks,2/12/1983,Married,Female
24264,345,Richard Long,4/27/1983,Single,Male
24265,347,Seth McDonald,3/13/1983,Married,Male
24266,9,Melvin Chander,8/25/1954,Married,Male
24267,27,Jésus Hernandez,4/8/1961,Married,Male
24268,5,Meredith Gill,10/20/1961,Married,Female
24269,34,Todd Lu,3/1/1956,Married,Male
24270,2,Latasha Ortega,11/12/1955,Married,Female
24271,21,Leonard Shen,10/19/1955,Married,Male
24272,15,Martha Wang,2/12/1962,Married,Female
24273,18,Monique Sanz,3/7/1962,Married,Female
24274,27,Shaun Shan,8/2/1956,Married,Male
24275,352,Lucas Rivera,1/14/1986,Married,Male
24276,18,Kaitlyn Nelson,1/6/1958,Single,Female
24277,4,Donald Kovár,11/2/1957,Single,Male
24278,22,Cedric Xu,8/1/1969,Married,Male
24279,26,Angel Nelson,5/16/1959,Single,Male
24280,15,Peter Shan,3/30/1960,Single,Male
24281,9,Marie Suri,4/9/1965,Single,Female
24282,7,Damien Raji,1/20/1961,Married,Male
24283,27,Aimee Zheng,9/17/1960,Single,Female
24284,69,Melissa Sanders,12/8/1980,Single,Female
24285,612,Jesse Cox,5/18/1981,Single,Male
24286,307,Kelvin Goel,11/23/1980,Single,Male
24287,307,John Martinez,11/21/1980,Married,Male
24288,311,Pedro Gomez,7/4/1980,Married,Male
24289,326,Robert Gonzalez,6/14/1981,Single,Male
24290,609,Zoe Bell,4/15/1980,Married,Female
24291,609,Eduardo Garcia,9/8/1979,Single,Male
24292,325,Mackenzie Brooks,9/3/1979,Married,Female
24293,336,Anna Rivera,4/17/1980,Married,Female
24294,547,Luis Yang,8/29/1979,Single,Male
24295,352,Natalie Barnes,9/23/1978,Single,Female
24296,322,Amanda Gonzalez,2/3/1984,Single,Female
24297,329,Victoria Cox,4/8/1982,Married,Female
24298,352,Robert Yang,4/6/1982,Married,Male
24299,315,Andrea Gray,12/1/1981,Single,Female
24300,35,Naomi Gomez,1/2/1978,Single,Female
24301,31,Tasha Rai,2/22/1963,Single,Female
24302,18,Cesar Kapoor,7/28/1962,Married,Male
24303,19,Megan Diaz,6/1/1963,Single,Female
24304,9,Beth Serrano,11/22/1963,Single,Female
24305,30,Warren Chow,4/26/1965,Single,Male
24306,16,Molly Chandra,4/4/1970,Married,Female
24307,9,Tina Sara,8/15/1964,Single,Female
24308,553,Destiny Sanders,7/25/1978,Single,Female
24309,65,Ethan Williams,2/15/1980,Married,Male
24310,64,Gabrielle Peterson,8/5/1979,Single,Female
24311,612,Geoffrey Patel,10/19/1979,Single,Male
24312,616,Austin Martin,11/18/1979,Single,Male
24313,542,Taylor Brooks,3/14/1985,Married,Female
24314,314,Bryan Howard,9/25/1971,Married,Male
24315,316,Edward Scott,3/5/1972,Married,Male
24316,326,Rachel Diaz,9/25/1971,Single,Female
24317,345,Devin Thomas,10/9/1971,Single,Male
24318,359,Luis Long,7/18/1977,Married,Male
24319,626,Benjamin Clark,10/9/1962,Married,Male
24320,536,Joshua White,2/10/1963,Single,Male
24321,635,Gabriel Scott,8/5/1980,Single,Male
24322,62,Alexandra Evans,8/21/1969,Married,Female
24323,336,Janet Wright,7/25/1975,Single,Female
24324,315,Jennifer Reed,10/24/1975,Single,Female
24325,383,Jason Perry,12/12/1975,Married,Male
24326,553,Adam Bryant,10/13/1975,Married,Male
24327,648,Evan Rogers,4/7/1970,Married,Male
24328,343,Melissa Simmons,5/4/1975,Single,Female
24329,547,Abigail Cooper,8/8/1968,Single,Female
24330,307,Jessica Bennett,9/22/1974,Single,Female
24331,329,Carson Powell,8/6/1979,Single,Male
24332,53,Abigail Thompson,11/30/1968,Married,Female
24333,612,Ann Prasad,5/25/1968,Single,Female
24334,347,Alexa James,3/5/1968,Married,Female
24335,626,Richard Wright,10/23/1973,Single,Male
24336,545,Gabrielle Wright,9/6/1967,Single,Female
24337,614,Noah Alexander,10/6/1973,Married,Male
24338,301,Shannon Zeng,3/5/1967,Single,Female
24339,345,Jennifer Price,4/9/1967,Single,Female
24340,352,Chloe Clark,12/1/1972,Single,Female
24341,312,Wyatt Jones,6/9/1967,Married,Male
24342,66,Evan Campbell,10/22/1966,Married,Male
24343,322,Tyler Harris,9/1/1976,Married,Male
24344,49,Wayne Chander,6/12/1978,Single,Male
24345,552,Riley Cox,6/18/1978,Single,Female
24346,302,Giorgio Veronesi,3/4/1973,Married,Female
24347,311,Tina Madan,12/15/1978,Single,Female
24348,311,Ruben Gomez,3/16/1973,Single,Male
24349,359,Jill Patterson,12/31/1972,Single,Female
24350,322,Eduardo Simmons,12/11/1932,Single,Male
24351,314,Brandon Yang,2/1/1971,Married,Male
24352,626,Natalie Cox,11/30/1965,Married,Female
24353,358,Andrea Ramirez,5/2/1971,Married,Female
24354,368,Bailey Cook,12/16/1964,Married,Female
24355,302,Jennifer Johnson,6/13/1970,Married,Female
24356,301,Wesley Zhang,2/5/1965,Single,Male
24357,300,Eric Baker,9/8/1974,Married,Male
24358,361,Kevin Green,8/8/1963,Married,Male
24359,383,Zachary Shan,8/1/1969,Single,Male
24360,14,Carolyn Diaz,1/19/1974,Single,Female
24361,20,Francisco Rodriguez,5/17/1974,Married,Male
24362,36,Marc Vazquez,6/5/1974,Single,Male
24363,4,Amanda Coleman,7/26/1975,Married,Female
24364,28,Henry Prasad,12/13/1975,Married,Male
24365,26,Mallory Navarro,10/25/1973,Single,Female
24366,11,Melvin Luo,8/13/1985,Single,Male
24367,37,Ross Sara,2/7/1980,Single,Male
24368,37,Ebony Prasad,10/6/1974,Single,Female
24369,5,Chelsea Lopez,12/22/1972,Married,Female
24370,33,Nathan West,12/22/1972,Married,Male
24371,37,Leslie Navarro,9/18/1971,Married,Female
24372,32,Teresa Jimenez,3/21/1971,Single,Female
24373,35,Steven Reed,2/9/1971,Married,Male
24374,15,Eugene Ma,4/12/1971,Single,Male
24375,11,Pamela Schmidt,9/29/1976,Married,Female
24376,20,Tommy Black,1/6/1985,Married,Male
24377,35,Richard Wood,9/21/1979,Single,Male
24378,13,Brandi Jiménez,12/2/1973,Single,Female
24379,20,Noah Jenkins,12/21/1970,Single,Male
24380,39,Maurice Yuan,4/12/1971,Married,Male
24381,15,Danny Serrano,5/10/1976,Single,Male
24382,33,Patrick Sanchez,2/16/1975,Married,Male
24383,205,Ronald Prasad,12/23/1979,Married,Male
24384,189,Kenneth Pal,2/20/1980,Married,Male
24385,311,Summer Perez,4/21/1963,Married,Female
24386,71,Isabella Walker,5/8/1968,Single,Female
24387,298,Elijah Mitchell,3/26/1963,Married,Male
24388,626,Maria Campbell,5/22/1963,Married,Female
24389,548,Xavier Carter,10/31/1961,Single,Male
24390,609,Carolyn Prasad,2/20/1962,Married,Female
24391,372,Marissa Washington,9/24/1961,Married,Female
24392,49,Molly Prasad,4/23/1962,Single,Female
24393,616,Joseph Johnson,12/16/1937,Single,Male
24394,303,Drew Raji,1/24/1976,Married,Male
24395,311,Alison Raji,11/8/1970,Married,Female
24396,311,Robyn Navarro,12/2/1970,Married,Female
24397,312,Henry Raman,6/19/1971,Single,Male
24398,345,Brandon Davis,12/1/1970,Married,Male
24399,54,Katherine Sanchez,7/18/1969,Married,Female
24400,642,Kaitlyn Parker,12/7/1969,Married,Female
24401,298,Douglas Rana,7/17/1969,Single,Male
24402,385,Devin Alexander,1/3/1970,Single,Male
24403,347,Gabriel Wright,10/12/1967,Married,Male
24404,302,Bryant Chapman,12/25/1939,Married,Male
24405,302,Tara Rai,10/17/1939,Married,Female
24406,307,Reginald Vazquez,9/4/1979,Married,Male
24407,314,Makayla Peterson,3/15/1969,Married,Female
24408,314,Jordan Diaz,1/6/1969,Married,Male
24409,329,Jackson Hernandez,3/21/1969,Single,Male
24410,648,Sara Sanders,6/20/1973,Single,Female
24411,300,Johnathan Sanchez,5/22/1968,Married,Male
24412,312,Angelica Patterson,2/29/1968,Single,Female
24413,329,Nathan Lewis,2/17/1973,Married,Male
24414,335,Adam Edwards,11/24/1967,Single,Male
24415,54,Kaylee Ward,7/14/1966,Married,Female
24416,548,Oscar Jenkins,1/12/1967,Married,Male
24417,359,Christopher Harris,1/17/1967,Single,Male
24418,66,Brandon Garcia,12/17/1960,Single,Male
24419,299,Kaylee Rivera,1/24/1966,Married,Female
24420,633,Marcus Price,4/25/1961,Married,Male
24421,631,Seth Kelly,8/26/1960,Married,Male
24422,311,Thomas Lal,2/28/1941,Married,Male
24423,338,Alyssa Harris,8/15/1940,Married,Female
24424,383,Morgan Russell,7/2/1952,Married,Female
24425,611,Chloe Ward,2/10/1971,Single,Female
24426,300,Jordan Russell,5/23/1966,Married,Male
24427,309,Evelyn Fernandez,6/7/1966,Single,Female
24428,312,Hailey Price,1/19/1966,Married,Female
24429,637,Isabelle Hughes,4/19/1971,Single,Female
24430,311,Dalton Long,7/22/1959,Single,Male
24431,62,Abigail Morgan,12/11/1959,Married,Female
24432,358,Dalton Reed,12/11/1959,Married,Male
24433,338,Luis Simmons,1/3/1960,Married,Male
24434,635,Jordan Butler,8/8/1959,Married,Male
24435,536,Mariah Hughes,4/25/1959,Married,Female
24436,326,Jennifer Hernandez,1/17/1964,Married,Female
24437,345,Nicole Blue,12/31/1969,Single,Female
24438,626,Xavier Robinson,4/10/1958,Married,Male
24439,616,Xavier Watson,2/8/1962,Married,Male
24440,336,Jordyn Hughes,9/3/1967,Married,Female
24441,648,Tristan Bryant,3/24/1957,Single,Male
24442,488,Briana Gutierrez,4/13/1957,Married,Female
24443,307,Edgar Suri,2/23/1957,Married,Male
24444,326,Elijah Griffin,7/18/1973,Single,Male
24445,383,Lauren Brooks,3/30/1968,Married,Female
24446,299,Brianna Robinson,4/9/1962,Married,Female
24447,298,Cody Morgan,12/8/1954,Married,Male
24448,623,Amanda Lopez,4/4/1960,Married,Female
24449,347,Melanie Simmons,5/19/1955,Married,Female
24450,638,Isabel Long,12/10/1954,Married,Female
24451,637,Bailey Morgan,1/20/1955,Married,Female
24452,609,Megan Coleman,8/13/1954,Married,Female
24453,10,Cassie Yuan,3/22/1975,Single,Female
24454,22,Carol Zhou,1/15/1970,Single,Female
24455,33,Alejandro Chander,3/11/1970,Married,Male
24456,13,Danny Ruiz,2/13/1986,Single,Male
24457,7,Meghan Alonso,2/22/1974,Single,Female
24458,40,Frederick Rodriguez,6/17/1974,Single,Male
24459,21,Kristin Carson,5/14/1984,Single,Female
24460,27,Willie Nara,5/14/1968,Single,Male
24461,18,Ruth Sai,8/3/1973,Single,Female
24462,19,Donald Fernandez,2/23/1968,Single,Male
24463,6,Kristen Zheng,12/16/1935,Married,Female
24464,10,Joanna Torres,1/1/1972,Single,Female
24465,35,Tara Andersen,10/6/1965,Married,Female
24466,21,Alexa Travers,2/1/1966,Married,Female
24467,14,Susan He,11/24/1965,Single,Female
24468,33,Whitney Patel,3/31/1971,Single,Female
24469,14,Roger Andersen,11/30/1970,Single,Male
24470,16,Clarence Lal,12/9/1970,Married,Male
24471,33,Ricardo Chande,12/1/1969,Single,Male
24472,11,Jake He,4/22/1970,Single,Male
24473,19,Marco Rana,3/23/1975,Single,Male
24474,18,Rosa Guo,3/22/1974,Single,Female
24475,32,Gilbert Zhou,12/12/1968,Single,Male
24476,33,Jared Brooks,9/12/1977,Married,Male
24477,29,Warren Zeng,8/26/1966,Single,Male
24478,4,Lindsay Sharma,3/1/1972,Single,Female
24479,7,Desirée Moreno,1/31/1972,Single,Female
24480,36,Kelli Liu,2/19/1964,Single,Female
24481,23,Dennis Sun,7/13/1969,Married,Male
24482,36,Roy Ramos,8/12/1969,Married,Male
24483,2,Arthur Kapoor,12/14/1941,Single,Male
24484,28,Chad Anand,1/19/1966,Married,Male
24485,2,Franklin Ma,3/8/1959,Single,Male
24486,307,Rafael Zeng,2/18/1981,Married,Male
24487,55,Samantha Harris,9/7/1980,Single,Female
24488,68,Gavin Gonzales,8/8/1980,Single,Male
24489,50,Shelby Murphy,12/6/1981,Single,Female
24490,611,Dwayne Suarez,10/4/1985,Married,Male
24491,66,Kaitlyn Russell,11/2/1985,Single,Female
24492,334,Devin Lopez,10/1/1984,Single,Male
24493,55,Seth Bennett,9/24/1984,Single,Male
24494,2,Rafael Zhou,9/2/1942,Married,Male
24495,25,Kellie Ortega,8/10/1953,Single,Female
24496,66,Katelyn Mitchell,10/7/1983,Single,Female
24497,632,Abigail James,9/20/1983,Single,Female
24498,552,Angela Washington,10/14/1983,Single,Female
24499,372,Olivia Lewis,6/1/1983,Single,Female
24500,633,Seth Johnson,5/13/1983,Married,Male
24501,50,Victoria Garcia,10/25/1984,Single,Female
24502,13,Deb Price,2/9/1946,Married,Male
24503,4,Laura Ma,5/22/1952,Married,Female
24504,5,Eddie Navarro,1/31/1947,Married,Male
24505,30,Clifford Gonzalez,12/7/1954,Married,Male
24506,38,Jaime Muñoz,8/19/1948,Married,Female
24507,614,Madison Garcia,3/7/1982,Single,Female
24508,545,Alex Phillips,3/13/1982,Single,Male
24509,641,Emma Long,5/9/1982,Single,Female
24510,644,Christian Martinez,1/8/1982,Married,Male
24511,553,Logan Hall,10/30/1981,Single,Male
24512,302,Adrienne Jiménez,2/10/1982,Single,Female
24513,310,Alejandro Deng,11/22/1981,Married,Male
24514,339,Jesse Phillips,9/14/1981,Married,Male
24515,359,Ian Jones,11/16/1981,Single,Male
24516,310,Rachel Moore,5/12/1981,Single,Female
24517,314,Brandon Harris,12/23/1979,Single,Male
24518,334,Stephanie Allen,10/18/1979,Single,Female
24519,355,Carlos King,6/9/1985,Married,Male
24520,301,Joseph Wilson,8/22/1978,Married,Male
24521,623,Jordyn Wood,3/12/1978,Single,Female
24522,369,Alex Perez,9/6/1979,Married,Male
24523,310,Mariah Coleman,10/15/1973,Married,Female
24524,311,Megan Lewis,5/3/1979,Married,Female
24525,51,James Nelson,8/1/1973,Married,Male
24526,335,Julian Barnes,11/24/1972,Married,Male
24527,368,Gavin Coleman,1/2/1973,Married,Male
24528,310,Katherine Hernandez,5/12/1973,Single,Female
24529,299,Jillian Martinez,1/11/1973,Single,Female
24530,612,Franklin She,8/21/1972,Single,Male
24531,151,Andres Xie,9/15/1963,Married,Male
24532,176,Phillip Perez,9/22/1963,Married,Male
24533,237,Blake Long,8/23/1969,Single,Male
24534,258,Alisha Luo,1/24/1964,Married,Female
24535,188,David Shepard,5/21/1963,Married,Female
24536,133,Cynthia Perez,9/12/1973,Married,Female
24537,254,Cynthia Saunders,12/26/1962,Single,Female
24538,215,Latasha Diaz,10/18/1967,Single,Female
24539,209,Colin Zheng,1/15/1962,Single,Male
24540,234,Janet Martin,12/13/1967,Married,Female
24541,271,Janet Sheperdigian,1/16/1978,Married,Male
24542,194,Arturo Liang,8/7/1966,Single,Male
24543,218,Arthur Moreno,12/6/1960,Single,Male
24544,123,Kellie Romero,1/14/1961,Single,Female
24545,271,Douglas Raman,12/3/1960,Single,Male
24546,267,Adam Hughes,10/5/1970,Married,Male
24547,156,Dana Gomez,2/20/1950,Single,Female
24548,160,Crystal Liu,8/24/1949,Married,Female
24549,230,Darryl Li,12/21/1955,Single,Male
24550,247,Randy Ma,4/21/1950,Married,Male
24551,220,Molly Malhotra,3/19/1951,Married,Female
24552,222,Ross Carlson,3/24/1951,Married,Male
24553,120,Michele Ashe,1/12/1951,Married,Female
24554,256,Deanna Fernandez,11/24/1950,Married,Female
24555,263,Lacey Chande,8/16/1950,Married,Female
24556,217,Claudia Yang,5/25/1952,Single,Female
24557,275,Franklin Lin,3/9/1957,Single,Male
24558,231,Savannah Brooks,8/3/1959,Married,Female
24559,226,Adrienne Suarez,12/3/1958,Married,Female
24560,184,Veronica Fernandez,11/29/1959,Married,Female
24561,174,Megan Sherman,6/8/1960,Single,Male
24562,147,Ricky Rubio,4/10/1960,Single,Male
24563,133,Adriana Rodriguez,10/2/1959,Married,Female
24564,128,Johnny Andersen,5/23/1964,Single,Male
24565,135,Theodore Navarro,6/4/1963,Single,Male
24566,277,Kara Nara,2/18/1963,Single,Female
24567,199,Alison Deng,11/4/1956,Married,Female
24568,238,Jose Mitchell,7/13/1956,Single,Male
24569,262,Bob Gonzalez,2/8/1962,Married,Male
24570,220,Karen Guo,8/20/1955,Single,Female
24571,211,Roberto Navarro,2/19/1967,Single,Male
24572,154,Carolyn Martinez,5/24/1961,Married,Female
24573,248,Colin Rai,9/12/1961,Married,Male
24574,240,Alison Yuan,12/2/1954,Single,Female
24575,241,Arturo Zhu,4/11/1960,Single,Male
24576,243,Jake Hu,3/16/1955,Single,Male
24577,276,Gilbert Lal,8/2/1953,Single,Male
24578,223,Meredith Lopez,4/3/1958,Single,Female
24579,155,Trevor Alexander,2/1/1953,Single,Male
24580,161,Wesley Zhao,8/6/1958,Married,Male
24581,262,Reginald Diaz,4/11/1953,Married,Male
24582,276,Marie Sai,10/20/1958,Married,Female
24583,277,Roy Chandra,2/9/1953,Single,Male
24584,14,Ronnie Liang,2/8/1981,Single,Male
24585,32,Harold Patel,2/11/1981,Married,Male
24586,23,Jerry Luo,4/18/1981,Single,Male
24587,20,Suzanne Sun,3/9/1981,Married,Female
24588,6,Kathryn Becker,8/6/1981,Single,Female
24589,22,Laura Zhao,12/8/1980,Single,Female
24590,19,Diana Alonso,7/4/1979,Married,Female
24591,27,Derek Pal,11/8/1979,Single,Male
24592,29,Jay Martinez,3/31/1981,Single,Male
24593,18,Destiny Watson,3/5/1980,Married,Female
24594,23,Franklin Yuan,9/20/1979,Married,Male
24595,5,Kelvin Wu,11/10/1978,Single,Male
24596,19,Heather Zhao,4/2/1979,Married,Female
24597,18,Lee Dominguez,4/16/1980,Single,Male
24598,31,Irma Sherwood,8/30/1985,Single,Male
24599,37,Virginia Garcia,8/18/1985,Married,Female
24600,34,Lisa Li,1/21/1984,Married,Female
24601,34,Natasha Munoz,3/14/1984,Single,Female
24602,11,Preston Garcia,12/16/1978,Single,Male
24603,25,Jake Zhu,6/24/1978,Single,Male
24604,18,Melvin Rai,7/8/1977,Married,Male
24605,27,Roger Wang,12/14/1977,Single,Male
24606,36,Cassie Nath,9/29/1983,Married,Female
24607,26,Kristine Ruiz,1/10/1982,Single,Female
24608,24,Katrina Nara,9/29/1983,Married,Female
24609,34,Jenny Zhang,10/8/1977,Married,Female
24610,3,Troy Kapoor,5/6/1978,Single,Male
24611,28,Pedro Suarez,8/23/1982,Single,Male
24612,40,Devon Chander,12/3/1975,Single,Male
24613,36,Stacy Serrano,3/22/1976,Married,Female
24614,37,Lindsey Raje,2/12/1976,Married,Female
24615,35,Dwayne Ortega,11/15/1976,Married,Male
24616,358,Zoe Cook,4/22/1955,Married,Female
24617,612,Kelsey She,4/16/1954,Married,Female
24618,307,Brett Gonzalez,12/8/1959,Married,Male
24619,316,Shelby Kelly,8/16/1953,Single,Female
24620,322,Olivia Morgan,8/21/1953,Married,Female
24621,49,Chad Shan,1/31/1948,Married,Male
24622,553,Blake Hall,12/11/1942,Married,Male
24623,609,Beth Torres,9/15/1943,Married,Female
24624,322,Allison Murphy,9/24/1943,Married,Female
24625,49,Yolanda Nath,12/11/1943,Married,Female
24626,336,Seth Bryant,10/25/1943,Married,Male
24627,53,Eric Edwards,4/22/1945,Single,Male
24628,336,David Walker,2/7/1945,Single,Male
24629,348,Seth Perry,3/12/1945,Married,Male
24630,71,Brianna Howard,10/13/1944,Married,Female
24631,310,Hannah Powell,6/30/1944,Single,Female
24632,644,Catherine James,11/17/1945,Single,Female
24633,552,Xavier Cook,3/13/1946,Married,Male
24634,611,Crystal He,10/3/1945,Married,Female
24635,361,Gabrielle Rogers,4/13/1946,Single,Female
24636,542,Anna Ward,10/30/1945,Married,Female
24637,64,Nathan Flores,5/8/1947,Married,Male
24638,348,Julia Lopez,10/8/1952,Single,Female
24639,50,Ian Moore,5/6/1947,Married,Male
24640,300,Lisa Yang,2/19/1947,Single,Female
24641,331,Sarah Powell,9/16/1954,Married,Female
24642,552,Edward Russell,5/7/1949,Single,Male
24643,374,Jada Campbell,1/23/1949,Single,Female
24644,316,Samuel Johnston,5/6/1949,Married,Male
24645,612,Bryce Murphy,4/16/1954,Married,Male
24646,62,Juan Murphy,1/9/1950,Married,Male
24647,53,Jose Simmons,10/24/1949,Single,Male
24648,326,Amanda King,11/8/1955,Single,Female
24649,53,Aaron Washington,2/7/1958,Married,Male
24650,336,Julia Baker,9/4/1950,Single,Female
24651,631,Dakota Alexander,10/5/1950,Single,Male
24652,614,Luke Butler,12/14/1950,Single,Male
24653,626,Victoria Barnes,10/14/1951,Married,Female
24654,329,Paige Simmons,4/11/1952,Single,Female
24655,301,Taylor Sanders,5/15/1952,Married,Female
24656,310,Julia Moore,12/31/1951,Married,Female
24657,642,Alyssa Brooks,12/2/1952,Married,Female
24658,642,Jenna Perez,5/9/1969,Married,Female
24659,66,Kaitlyn Hill,7/31/1952,Married,Female
24660,383,Anna Perry,5/26/1953,Single,Female
24661,50,Madison Jones,12/19/1952,Single,Female
24662,372,Arianna Price,11/20/1952,Single,Female
24663,49,Ebony Fernandez,8/17/1953,Single,Female
24664,51,Ian Washington,5/6/1970,Married,Male
24665,56,Angela Morgan,10/4/1953,Single,Female
24666,60,Hannah Martinez,11/8/1953,Married,Female
24667,637,Chloe Diaz,12/22/1953,Single,Female
24668,312,Katrina Xu,8/19/1953,Married,Female
24669,361,Xavier Parker,3/19/1954,Married,Male
24670,369,Alexandria Ross,8/30/1953,Single,Female
24671,56,Christian Perry,11/10/1960,Married,Male
24672,642,Jeremy Cook,4/13/1955,Married,Male
24673,345,Paige Cox,5/4/1966,Married,Female
24674,372,Dylan Kumar,2/24/1955,Married,Male
24675,383,Jackson Nelson,1/1/1955,Single,Male
24676,637,Jeremy Roberts,12/9/1955,Married,Male
24677,302,Blake Lee,2/11/1961,Married,Male
24678,312,Nathan Long,2/19/1967,Single,Male
24679,347,Wyatt Hernandez,8/6/1955,Married,Male
24680,359,Thomas Flores,3/18/1956,Single,Male
24681,368,Arianna Murphy,11/3/1955,Single,Female
24682,56,Faith Rogers,6/20/1957,Married,Female
24683,302,Shannon Alonso,5/15/1962,Married,Male
24684,326,Charles Martin,10/18/1956,Married,Male
24685,336,Jordan Kumar,11/30/1956,Married,Male
24686,359,Melissa Murphy,1/15/1958,Single,Female
24687,616,Joan Ross,2/15/1958,Single,Female
24688,359,Ashley Long,1/31/1964,Married,Female
24689,229,Sandra Ye,7/26/1979,Married,Female
24690,155,Christian Long,9/7/1985,Single,Male
24691,147,Meredith Carlson,11/14/1985,Married,Female
24692,147,Laura He,9/5/1985,Married,Female
24693,208,Alexandra Rogers,4/14/1985,Single,Female
24694,126,Theodore Carlson,4/4/1984,Single,Male
24695,223,Omar Zhou,5/1/1984,Single,Male
24696,138,Tasha Xie,4/24/1984,Single,Female
24697,255,Manuel Rodriguez,5/13/1980,Married,Male
24698,131,Blake Carter,11/20/1978,Single,Male
24699,269,Rebekah Rubio,4/12/1978,Single,Female
24700,211,Gary Alvarez,9/25/1978,Single,Male
24701,194,Marco Fernandez,4/10/1984,Married,Male
24702,249,Kari Ramos,12/25/1978,Single,Female
24703,269,Jonathan White,1/5/1978,Married,Male
24704,172,Allen Schmidt,3/10/1983,Married,Male
24705,252,Daniel Shimshoni,9/15/1977,Single,Female
24706,156,Virginia Rana,8/7/1977,Single,Female
24707,207,Shaun Pal,2/15/1978,Single,Male
24708,207,Corey Chander,7/24/1983,Single,Male
24709,184,Nancy Prasad,9/15/1983,Married,Female
24710,124,Brandy Malhotra,6/11/1983,Married,Female
24711,138,Rebekah Hernandez,10/20/1977,Single,Female
24712,233,Carly Kumar,10/2/1977,Married,Female
24713,207,Jeremy Brooks,1/2/1922,Single,Male
24714,237,Whitney Rodriguez,9/21/1982,Single,Female
24715,223,Kelli Nath,8/31/1976,Single,Female
24716,160,Colin Liu,4/15/1977,Married,Male
24717,121,Damien Anand,12/17/1976,Single,Male
24718,145,Terrence Black,6/4/1982,Single,Male
24719,132,Susan Zheng,10/12/1976,Married,Female
24720,233,Deanna Alvarez,10/30/1982,Single,Female
24721,253,Mandy Zheng,5/5/1977,Married,Female
24722,162,Hunter Ross,9/12/1975,Single,Male
24723,177,Shawna Pal,2/4/1976,Married,Female
24724,201,Alfredo Gutierrez,6/12/1976,Married,Male
24725,542,Bailey Young,5/1/1986,Married,Female
24726,552,Marissa Hughes,12/3/1980,Married,Female
24727,612,Mallory Jimenez,8/31/1979,Married,Female
24728,360,Julia Diaz,2/8/1980,Single,Female
24729,55,Chase Murphy,1/23/1980,Single,Male
24730,58,Anthony Moore,5/2/1981,Married,Male
24731,62,Evan Mitchell,4/12/1981,Married,Male
24732,546,Wyatt Davis,11/21/1941,Married,Male
24733,52,Luke Flores,12/21/1971,Single,Male
24734,612,Jack Turner,4/3/1972,Single,Male
24735,307,Madison Powell,11/11/1971,Single,Female
